data,anno,id_pratica,id_cliente,filiale,filiale_brand_prevalente,venditore,venditore_brand_prevalente,categoria_prodotto,data_prima_immatricolazione,anzianita_mesi,km_attuali,canale,giacenza_giorni,giacenza_fascia,over150_flag,fascia_prezzo,sconto_applicato_eur,marca,modello,importo_fattura,finanziamento,tipo_prodotto_fi,istituto_finanziario,durata_mesi,importo_finanziato,tipo_cliente,pacchetto_assicurativo,estensione_garanzia,margine_servizi_eur,margine_ferro_eur,margine_totale_eur
2024-02-24,2024,PR-24-19918,CL-24-119918,Filiale 8,KIA,VEND_Filiale8_01,KIA,USATO,2023-04-28,9,24360,Web,59,1-90,NO,<=60000,975,KIA,Sportage,29347,SI,FINANZIAMENTO,FIN_AUTO_ONE,48.0,19424,Privato,NO,SI,1139,2116,3255
2024-05-18,2024,PR-24-19919,CL-24-119919,Filiale 3,Mercedes,VEND_Filiale3_04,Mercedes,NUOVO,2024-04-23,0,132,Web,51,1-90,NO,<=60000,503,Mercedes,Classe A,59622,SI,MAXIRATA,FIN_AUTO_ONE,48.0,43589,Privato,SI,SI,2508,3398,5906
2025-10-30,2025,PR-25-24475,CL-25-124475,Filiale 8,KIA,VEND_Filiale8_01,KIA,NUOVO,2025-09-25,1,88,Lead,14,1-90,NO,<=60000,377,KIA,Stonic,46448,SI,RENTING,FIN_MOBILITY,48.0,30818,Privato,SI,SI,3030,3062,6092
2025-06-11,2025,PR-25-24476,CL-25-124476,Filiale 2,BMW,VEND_Filiale2_02,BMW,USATO,2023-07-17,22,31713,Showroom,98,90-150,NO,<=60000,1042,BMW,X5,24963,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,60.0,20520,Privato,SI,SI,3511,1305,4816
2025-01-11,2025,PR-25-24477,CL-25-124477,Filiale 1,BMW,VEND_Filiale1_01,BMW,NUOVO,2024-12-23,0,66,Showroom,24,1-90,NO,<=60000,717,BMW,X1,52570,NO,,,,0,Azienda,NO,NO,0,1616,1616
2025-04-25,2025,PR-25-24478,CL-25-124478,Filiale 3,Mercedes,VEND_Filiale3_05,BMW,NUOVO,2025-03-12,1,127,Showroom,33,1-90,NO,>60000,402,BMW,Serie 3,83557,SI,LEASING,FIN_LEASE_GROUP,36.0,51863,Privato,NO,NO,571,3329,3900
2025-06-01,2025,PR-25-24479,CL-25-124479,Filiale 4,Mercedes,VEND_Filiale4_01,Mercedes,NUOVO,2025-05-01,1,71,Showroom,2,1-90,NO,>60000,1278,KIA,Sorento,64921,SI,RENTING,FIN_MOBILITY,36.0,55585,Privato,NO,NO,392,3752,4144
2024-01-21,2024,PR-24-19920,CL-24-119920,Filiale 6,MINI,VEND_Filiale6_04,Mercedes,NUOVO,2024-01-07,0,13,Showroom,17,1-90,NO,<=60000,565,MINI,Cooper SE,38750,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,60.0,23562,Privato,SI,NO,1632,1381,3013
2025-11-24,2025,PR-25-24480,CL-25-124480,Filiale 4,Mercedes,VEND_Filiale4_01,Mercedes,USATO,2022-01-03,46,34925,Web,24,1-90,NO,<=60000,910,Mercedes,Classe B,51580,NO,,,,0,Privato,SI,SI,2693,2525,5218
2024-07-22,2024,PR-24-19921,CL-24-119921,Filiale 1,BMW,VEND_Filiale1_02,BMW,NUOVO,2024-07-18,0,15,Remarketing,66,1-90,NO,<=60000,77,BMW,X1,46328,SI,RENTING,FIN_MOBILITY,36.0,32150,Azienda,SI,NO,1847,3127,4974
2025-02-16,2025,PR-25-24481,CL-25-124481,Filiale 5,MINI,VEND_Filiale5_02,MINI,USATO,2018-01-05,85,102574,Showroom,195,>=150,SI,<=60000,2812,MINI,Clubman,28335,SI,FINANZIAMENTO,FIN_AUTO_ONE,72.0,22958,Privato,SI,SI,1765,200,1965
2025-10-29,2025,PR-25-24482,CL-25-124482,Filiale 3,Mercedes,VEND_Filiale3_03,Mercedes,NUOVO,2025-10-16,0,74,Web,39,1-90,NO,>60000,1499,Mercedes,GLC,110901,SI,FINANZIAMENTO,FIN_AUTO_ONE,48.0,73541,Privato,SI,NO,1589,5623,7212
2024-11-27,2024,PR-24-19922,CL-24-119922,Filiale 1,BMW,VEND_Filiale1_05,BMW,NUOVO,2024-11-23,0,12,Lead,29,1-90,NO,<=60000,58,BMW,Serie 3,47901,NO,,,,0,Privato,SI,NO,555,3548,4103
2025-08-04,2025,PR-25-24483,CL-25-124483,Filiale 4,Mercedes,VEND_Filiale4_02,Mercedes,USATO,2011-03-02,172,166426,B2B,142,90-150,NO,<=60000,2965,Mercedes,Classe C,35859,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,72.0,31610,Privato,SI,NO,2103,200,2303
2025-10-31,2025,PR-25-24484,CL-25-124484,Filiale 3,Mercedes,VEND_Filiale3_03,Mercedes,NUOVO,2025-09-05,1,69,Lead,23,1-90,NO,<=60000,578,MINI,Countryman,40976,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,60.0,25757,Azienda,SI,NO,1556,1755,3311
2024-12-13,2024,PR-24-19923,CL-24-119923,Filiale 9,Hyundai,VEND_Filiale9_02,Hyundai,NUOVO,2024-11-24,0,45,Lead,21,1-90,NO,<=60000,655,Hyundai,Santa Fe,44030,SI,MAXIRATA,FIN_AUTO_ONE,36.0,36877,Privato,NO,SI,801,1469,2270
2024-07-10,2024,PR-24-19924,CL-24-119924,Filiale 8,KIA,VEND_Filiale8_03,KIA,NUOVO,2024-06-02,1,193,Showroom,27,1-90,NO,<=60000,270,KIA,Sorento,55646,NO,,,,0,Privato,NO,SI,466,3045,3511
2024-06-04,2024,PR-24-19925,CL-24-119925,Filiale 9,Hyundai,VEND_Filiale9_01,Hyundai,USATO,2023-01-11,16,20955,Web,9,1-90,NO,<=60000,1118,Hyundai,Kona,45957,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,72.0,33231,Privato,SI,SI,2376,3769,6145
2024-11-30,2024,PR-24-19926,CL-24-119926,Filiale 2,BMW,VEND_Filiale2_03,BMW,USATO,2023-08-12,15,25073,B2B,36,1-90,NO,<=60000,256,BMW,Serie 1,25062,NO,,,,0,Privato,SI,SI,1370,2239,3609
2024-04-19,2024,PR-24-19927,CL-24-119927,Filiale 2,BMW,VEND_Filiale2_03,BMW,NUOVO,2024-03-26,0,127,Showroom,19,1-90,NO,<=60000,813,BMW,Serie 2,56400,NO,,,,0,Privato,NO,NO,137,3184,3321
2024-03-23,2024,PR-24-19928,CL-24-119928,Filiale 7,KIA,VEND_Filiale7_02,KIA,KM0,2023-12-19,3,3241,Lead,38,1-90,NO,<=60000,534,KIA,Ceed,56609,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,24.0,33056,Privato,NO,SI,1904,3261,5165
2025-08-02,2025,PR-25-24485,CL-25-124485,Filiale 3,Mercedes,VEND_Filiale3_01,Mercedes,NUOVO,2025-08-01,0,58,B2B,8,1-90,NO,>60000,1118,Mercedes,GLA,81643,NO,,,,0,Privato,SI,NO,792,3281,4073
2024-02-04,2024,PR-24-19929,CL-24-119929,Filiale 3,Mercedes,VEND_Filiale3_04,Mercedes,KM0,2023-12-25,1,1455,B2B,50,1-90,NO,>60000,938,Mercedes,GLE,82952,NO,,,,0,Azienda,SI,SI,2504,3111,5615
2025-06-25,2025,PR-25-24486,CL-25-124486,Filiale 5,MINI,VEND_Filiale5_03,MINI,NUOVO,2025-05-28,0,56,Remarketing,2,1-90,NO,<=60000,208,MINI,Cooper S,31809,NO,,,,0,Privato,NO,SI,926,2075,3001
2025-10-12,2025,PR-25-24487,CL-25-124487,Filiale 9,Hyundai,VEND_Filiale9_01,Hyundai,USATO,2020-11-15,58,74798,Web,178,>=150,SI,<=60000,757,Hyundai,Kona,17513,SI,FINANZIAMENTO,FIN_AUTO_ONE,72.0,12298,Privato,SI,SI,2735,486,3221
2024-09-27,2024,PR-24-19930,CL-24-119930,Filiale 2,BMW,VEND_Filiale2_05,BMW,NUOVO,2024-08-31,0,136,Showroom,18,1-90,NO,>60000,981,BMW,Serie 1,62074,NO,,,,0,Privato,NO,SI,833,2781,3614
2024-08-27,2024,PR-24-19931,CL-24-119931,Filiale 2,BMW,VEND_Filiale2_02,BMW,NUOVO,2024-07-17,1,120,Remarketing,14,1-90,NO,<=60000,247,MINI,Cooper,59664,SI,LEASING,FIN_LEASE_GROUP,48.0,45779,Azienda,SI,NO,1022,3184,4206
2024-04-14,2024,PR-24-19932,CL-24-119932,Filiale 9,Hyundai,VEND_Filiale9_01,Hyundai,USATO,2022-01-06,27,36252,Showroom,79,1-90,NO,<=60000,414,Hyundai,Kona,19646,NO,,,,0,Azienda,NO,NO,0,2091,2091
2024-11-27,2024,PR-24-19933,CL-24-119933,Filiale 1,BMW,VEND_Filiale1_01,BMW,NUOVO,2024-10-26,1,134,Lead,2,1-90,NO,<=60000,790,BMW,X1,45402,SI,FINANZIAMENTO,FIN_AUTO_ONE,48.0,26477,Privato,NO,SI,1777,2107,3884
2024-09-07,2024,PR-24-19934,CL-24-119934,Filiale 9,Hyundai,VEND_Filiale9_02,Hyundai,NUOVO,2024-08-21,0,31,B2B,71,1-90,NO,<=60000,237,Hyundai,Tucson,45957,SI,FINANZIAMENTO,FIN_AUTO_ONE,48.0,26943,Privato,NO,NO,586,2039,2625
2025-06-22,2025,PR-25-24488,CL-25-124488,Filiale 2,BMW,VEND_Filiale2_05,BMW,USATO,2017-10-11,92,106532,B2B,148,90-150,NO,<=60000,3371,BMW,X1,38413,SI,FINANZIAMENTO,FIN_AUTO_ONE,36.0,30574,Privato,SI,SI,2854,200,3054
2024-07-13,2024,PR-24-19935,CL-24-119935,Filiale 5,MINI,VEND_Filiale5_01,MINI,NUOVO,2024-05-18,1,24,Showroom,31,1-90,NO,<=60000,737,MINI,Cooper S,56801,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,36.0,44057,Privato,SI,NO,1621,2555,4176
2024-10-11,2024,PR-24-19936,CL-24-119936,Filiale 6,MINI,VEND_Filiale6_02,MINI,NUOVO,2024-09-21,0,151,Showroom,27,1-90,NO,<=60000,370,MINI,Clubman,51281,SI,FINANZIAMENTO,FIN_AUTO_ONE,60.0,35238,Privato,SI,SI,2866,2947,5813
2025-10-06,2025,PR-25-24489,CL-25-124489,Filiale 5,MINI,VEND_Filiale5_01,MINI,USATO,2024-11-02,10,10000,Showroom,73,1-90,NO,<=60000,278,KIA,Sportage,21851,NO,,,,0,Privato,NO,NO,108,1847,1955
2025-03-02,2025,PR-25-24490,CL-25-124490,Filiale 2,BMW,VEND_Filiale2_04,BMW,NUOVO,2025-02-16,0,68,B2B,7,1-90,NO,>60000,23,BMW,X5,79838,SI,LEASING,FIN_LEASE_GROUP,60.0,67255,Azienda,SI,SI,2373,5785,8158
2024-10-25,2024,PR-24-19937,CL-24-119937,Filiale 3,Mercedes,VEND_Filiale3_04,Mercedes,NUOVO,2024-10-03,0,116,Web,32,1-90,NO,<=60000,51,Mercedes,GLC,34208,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,72.0,30398,Privato,NO,NO,526,1853,2379
2025-08-21,2025,PR-25-24491,CL-25-124491,Filiale 1,BMW,VEND_Filiale1_01,BMW,NUOVO,2025-08-02,0,45,Showroom,62,1-90,NO,>60000,1180,BMW,X5,97984,NO,,,,0,Privato,SI,SI,2358,5034,7392
2025-09-26,2025,PR-25-24492,CL-25-124492,Filiale 3,Mercedes,VEND_Filiale3_01,Mercedes,NUOVO,2025-08-24,1,136,Showroom,54,1-90,NO,<=60000,39,Mercedes,Classe B,39858,SI,MAXIRATA,FIN_AUTO_ONE,36.0,24880,Privato,SI,NO,2138,2979,5117
2024-02-02,2024,PR-24-19938,CL-24-119938,Filiale 7,KIA,VEND_Filiale7_04,Hyundai,NUOVO,2024-01-31,0,127,Showroom,17,1-90,NO,<=60000,265,Hyundai,Tucson,40994,NO,,,,0,Privato,SI,NO,1412,1984,3396
2025-06-02,2025,PR-25-24493,CL-25-124493,Filiale 2,BMW,VEND_Filiale2_03,BMW,USATO,2022-06-25,34,37595,Lead,47,1-90,NO,<=60000,761,BMW,X1,35211,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,72.0,25502,Privato,SI,SI,2808,1854,4662
2025-10-19,2025,PR-25-24494,CL-25-124494,Filiale 4,Mercedes,VEND_Filiale4_01,Mercedes,USATO,2023-02-14,31,24339,Web,5,1-90,NO,<=60000,1686,Mercedes,Classe A,48565,SI,FINANZIAMENTO,FIN_AUTO_ONE,60.0,34348,Privato,SI,SI,3100,3675,6775
2024-02-05,2024,PR-24-19939,CL-24-119939,Filiale 1,BMW,VEND_Filiale1_05,BMW,USATO,2017-03-23,82,93835,Web,81,1-90,NO,<=60000,613,KIA,Ceed,39732,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,48.0,27602,Privato,SI,SI,3003,1915,4918
2024-04-04,2024,PR-24-19940,CL-24-119940,Filiale 2,BMW,VEND_Filiale2_01,BMW,NUOVO,2024-03-31,0,11,Showroom,27,1-90,NO,>60000,267,BMW,Serie 2,61727,SI,FINANZIAMENTO,FIN_AUTO_ONE,60.0,52335,Privato,NO,SI,911,3461,4372
2025-01-05,2025,PR-25-24495,CL-25-124495,Filiale 4,Mercedes,VEND_Filiale4_06,Hyundai,NUOVO,2024-12-11,0,35,Web,35,1-90,NO,<=60000,276,BMW,Serie 3,45450,NO,,,,0,Privato,NO,NO,0,2194,2194
2025-08-22,2025,PR-25-24496,CL-25-124496,Filiale 7,KIA,VEND_Filiale7_01,KIA,NUOVO,2025-07-30,0,8,Showroom,69,1-90,NO,<=60000,600,KIA,Niro,49164,SI,LEASING,FIN_LEASE_GROUP,36.0,31331,Azienda,SI,SI,2933,1577,4510
2024-12-24,2024,PR-24-19941,CL-24-119941,Filiale 7,KIA,VEND_Filiale7_01,KIA,NUOVO,2024-12-03,0,3,Showroom,5,1-90,NO,<=60000,318,KIA,Stonic,31103,NO,,,,0,Privato,SI,NO,922,1002,1924
2024-05-11,2024,PR-24-19942,CL-24-119942,Filiale 7,KIA,VEND_Filiale7_03,KIA,USATO,2019-12-17,52,68001,Web,76,1-90,NO,<=60000,305,KIA,Ceed,26328,NO,,,,0,Privato,NO,SI,813,1935,2748
2024-01-23,2024,PR-24-19943,CL-24-119943,Filiale 6,MINI,VEND_Filiale6_02,MINI,NUOVO,2023-12-14,1,197,Showroom,7,1-90,NO,<=60000,161,MINI,Cooper S,26840,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,60.0,16574,Azienda,NO,SI,1534,958,2492
2025-12-19,2025,PR-25-24497,CL-25-124497,Filiale 5,MINI,VEND_Filiale5_02,MINI,NUOVO,2025-11-14,1,154,B2B,20,1-90,NO,<=60000,679,MINI,Cooper S,43376,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,48.0,25597,Privato,NO,NO,588,2085,2673
2025-08-21,2025,PR-25-24498,CL-25-124498,Filiale 1,BMW,VEND_Filiale1_02,BMW,NUOVO,2025-07-08,1,5,Showroom,45,1-90,NO,>60000,695,BMW,Serie 2,94509,SI,LEASING,FIN_LEASE_GROUP,48.0,75969,Privato,SI,SI,2283,3540,5823
2024-03-09,2024,PR-24-19944,CL-24-119944,Filiale 7,KIA,VEND_Filiale7_03,KIA,KM0,2023-12-09,3,2608,Showroom,71,1-90,NO,<=60000,561,KIA,Sportage,44812,NO,,,,0,Azienda,NO,NO,0,1386,1386
2025-04-05,2025,PR-25-24499,CL-25-124499,Filiale 9,Hyundai,VEND_Filiale9_01,Hyundai,NUOVO,2025-03-25,0,0,B2B,32,1-90,NO,>60000,443,Hyundai,i20,61324,SI,LEASING,FIN_LEASE_GROUP,48.0,45438,Privato,NO,SI,1600,4161,5761
2025-07-12,2025,PR-25-24500,CL-25-124500,Filiale 10,Hyundai,VEND_Filiale10_02,MINI,USATO,2023-12-25,18,10000,Showroom,97,90-150,NO,<=60000,1611,Hyundai,i20,45021,NO,,,,0,Privato,SI,NO,471,2441,2912
2025-11-19,2025,PR-25-24501,CL-25-124501,Filiale 9,Hyundai,VEND_Filiale9_03,KIA,NUOVO,2025-11-19,0,10,Showroom,16,1-90,NO,<=60000,429,KIA,Stonic,45828,NO,,,,0,Privato,NO,NO,135,1572,1707
2025-08-13,2025,PR-25-24502,CL-25-124502,Filiale 2,BMW,VEND_Filiale2_03,BMW,NUOVO,2025-08-08,0,178,Showroom,30,1-90,NO,>60000,1108,BMW,X1,63772,NO,,,,0,Privato,NO,SI,941,2137,3078
2025-07-07,2025,PR-25-24503,CL-25-124503,Filiale 1,BMW,VEND_Filiale1_04,BMW,NUOVO,2025-05-13,1,153,Web,39,1-90,NO,<=60000,893,BMW,Serie 3,58497,SI,FINANZIAMENTO,FIN_AUTO_ONE,24.0,42395,Privato,SI,SI,3653,2700,6353
2024-01-22,2024,PR-24-19945,CL-24-119945,Filiale 6,MINI,VEND_Filiale6_01,MINI,USATO,2020-02-13,46,67114,Remarketing,58,1-90,NO,<=60000,1078,MINI,Cooper SE,43266,NO,,,,0,Privato,NO,NO,91,3434,3525
2024-04-27,2024,PR-24-19946,CL-24-119946,Filiale 6,MINI,VEND_Filiale6_03,MINI,NUOVO,2024-03-09,1,62,Showroom,18,1-90,NO,<=60000,29,MINI,Cooper SE,34903,NO,,,,0,Privato,NO,NO,9,1983,1992
2024-06-09,2024,PR-24-19947,CL-24-119947,Filiale 6,MINI,VEND_Filiale6_03,MINI,KM0,2024-05-04,1,819,B2B,103,90-150,NO,<=60000,2218,MINI,Cooper SE,36123,SI,FINANZIAMENTO,FIN_AUTO_ONE,60.0,24846,Privato,SI,SI,2510,200,2710
2025-12-26,2025,PR-25-24504,CL-25-124504,Filiale 4,Mercedes,VEND_Filiale4_05,MINI,USATO,2022-05-21,42,44707,Showroom,32,1-90,NO,<=60000,123,MINI,Clubman,37095,NO,,,,0,Privato,NO,NO,0,4095,4095
2024-04-29,2024,PR-24-19948,CL-24-119948,Filiale 2,BMW,VEND_Filiale2_04,BMW,USATO,2022-07-03,21,10000,Showroom,2,1-90,NO,>60000,2096,BMW,Serie 3,61744,NO,,,,0,Privato,NO,NO,66,3419,3485
2024-01-21,2024,PR-24-19949,CL-24-119949,Filiale 5,MINI,VEND_Filiale5_04,Hyundai,KM0,2023-12-16,1,1561,B2B,49,1-90,NO,<=60000,1533,MINI,Clubman,54207,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,48.0,36345,Privato,NO,SI,1969,1428,3397
2025-04-12,2025,PR-25-24505,CL-25-124505,Filiale 3,Mercedes,VEND_Filiale3_01,Mercedes,NUOVO,2025-03-29,0,101,Showroom,13,1-90,NO,>60000,866,Mercedes,GLC,113756,SI,FINANZIAMENTO,FIN_AUTO_ONE,48.0,90711,Privato,NO,NO,1001,4590,5591
2025-07-11,2025,PR-25-24506,CL-25-124506,Filiale 2,BMW,VEND_Filiale2_01,BMW,USATO,2017-02-26,100,131285,Remarketing,121,90-150,NO,<=60000,637,BMW,X1,30157,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,48.0,21242,Privato,SI,SI,3578,1542,5120
2024-01-28,2024,PR-24-19950,CL-24-119950,Filiale 7,KIA,VEND_Filiale7_03,KIA,KM0,2023-12-15,1,992,Showroom,31,1-90,NO,<=60000,1221,KIA,Sorento,48578,NO,,,,0,Privato,SI,NO,1104,2370,3474
2025-10-16,2025,PR-25-24507,CL-25-124507,Filiale 1,BMW,VEND_Filiale1_03,BMW,USATO,2024-06-08,15,12705,Showroom,8,1-90,NO,>60000,1944,BMW,Serie 3,83392,NO,,,,0,Privato,SI,NO,1504,4134,5638
2024-06-29,2024,PR-24-19951,CL-24-119951,Filiale 1,BMW,VEND_Filiale1_02,BMW,NUOVO,2024-05-06,1,118,Showroom,8,1-90,NO,>60000,771,KIA,Niro,61279,SI,LEASING,FIN_LEASE_GROUP,36.0,54486,Azienda,NO,SI,977,2220,3197
2024-10-14,2024,PR-24-19952,CL-24-119952,Filiale 3,Mercedes,VEND_Filiale3_01,Mercedes,USATO,2023-07-14,15,11167,Showroom,42,1-90,NO,<=60000,1191,Mercedes,GLC,46328,NO,,,,0,Privato,NO,NO,104,3704,3808
2025-12-05,2025,PR-25-24508,CL-25-124508,Filiale 1,BMW,VEND_Filiale1_01,BMW,NUOVO,2025-11-22,0,107,Showroom,15,1-90,NO,>60000,824,BMW,Serie 3,66752,SI,FINANZIAMENTO,FIN_AUTO_ONE,60.0,52815,Privato,SI,NO,1791,3472,5263
2025-08-05,2025,PR-25-24509,CL-25-124509,Filiale 5,MINI,VEND_Filiale5_04,Hyundai,NUOVO,2025-07-24,0,94,Showroom,30,1-90,NO,<=60000,21,Hyundai,Tucson,53143,NO,,,,0,Azienda,NO,NO,136,2383,2519
2025-07-03,2025,PR-25-24510,CL-25-124510,Filiale 5,MINI,VEND_Filiale5_02,MINI,NUOVO,2025-06-14,0,161,Showroom,11,1-90,NO,<=60000,203,MINI,Clubman,59677,SI,FINANZIAMENTO,FIN_AUTO_ONE,72.0,50620,Privato,NO,NO,657,3534,4191
2025-05-15,2025,PR-25-24511,CL-25-124511,Filiale 2,BMW,VEND_Filiale2_07,Hyundai,NUOVO,2025-04-13,1,69,Lead,17,1-90,NO,<=60000,882,BMW,Serie 3,50651,NO,,,,0,Privato,NO,NO,5,3004,3009
2025-05-01,2025,PR-25-24512,CL-25-124512,Filiale 8,KIA,VEND_Filiale8_01,KIA,USATO,2024-06-06,10,22420,Lead,15,1-90,NO,<=60000,493,KIA,Stonic,23929,NO,,,,0,Privato,SI,SI,2055,1894,3949
2025-06-21,2025,PR-25-24513,CL-25-124513,Filiale 1,BMW,VEND_Filiale1_06,BMW,USATO,2023-06-14,23,26637,Showroom,17,1-90,NO,>60000,1306,BMW,X3,75116,SI,FINANZIAMENTO,FIN_AUTO_ONE,60.0,64020,Privato,SI,SI,3136,6783,9919
2024-02-29,2024,PR-24-19953,CL-24-119953,Filiale 6,MINI,VEND_Filiale6_05,Hyundai,USATO,2018-07-23,67,73264,Showroom,11,1-90,NO,<=60000,746,Hyundai,Tucson,22366,NO,,,,0,Privato,SI,SI,1976,661,2637
2024-09-22,2024,PR-24-19954,CL-24-119954,Filiale 10,Hyundai,VEND_Filiale10_01,Hyundai,NUOVO,2024-08-30,0,14,Lead,26,1-90,NO,<=60000,96,KIA,Stonic,51658,SI,LEASING,FIN_LEASE_GROUP,48.0,30318,Azienda,SI,NO,1365,3297,4662
2025-06-01,2025,PR-25-24514,CL-25-124514,Filiale 7,KIA,VEND_Filiale7_03,KIA,NUOVO,2025-05-21,0,75,Showroom,59,1-90,NO,<=60000,853,KIA,Stonic,55471,NO,,,,0,Azienda,NO,NO,76,2145,2221
2024-09-07,2024,PR-24-19955,CL-24-119955,Filiale 2,BMW,VEND_Filiale2_04,BMW,NUOVO,2024-08-29,0,73,Lead,13,1-90,NO,<=60000,330,MINI,Cooper SE,44341,NO,,,,0,Privato,NO,NO,0,2027,2027
2024-12-04,2024,PR-24-19956,CL-24-119956,Filiale 4,Mercedes,VEND_Filiale4_03,Mercedes,USATO,2023-05-30,18,35792,B2B,58,1-90,NO,>60000,1311,Mercedes,Classe A,79468,NO,,,,0,Azienda,NO,NO,0,3589,3589
2025-07-15,2025,PR-25-24515,CL-25-124515,Filiale 6,MINI,VEND_Filiale6_05,Hyundai,USATO,2015-08-21,118,158949,Showroom,60,1-90,NO,<=60000,1537,Hyundai,i30,46027,SI,FINANZIAMENTO,FIN_AUTO_ONE,60.0,36828,Privato,SI,NO,1062,3093,4155
2024-05-12,2024,PR-24-19957,CL-24-119957,Filiale 1,BMW,VEND_Filiale1_01,BMW,NUOVO,2024-04-19,0,52,Showroom,6,1-90,NO,>60000,1031,BMW,X1,67421,SI,MAXIRATA,FIN_AUTO_ONE,48.0,42598,Privato,NO,SI,1577,1849,3426
2025-03-17,2025,PR-25-24516,CL-25-124516,Filiale 8,KIA,VEND_Filiale8_03,KIA,NUOVO,2025-02-21,0,199,Showroom,18,1-90,NO,<=60000,301,KIA,Sorento,47955,SI,MAXIRATA,FIN_AUTO_ONE,48.0,35764,Azienda,SI,SI,2210,2114,4324
2025-01-11,2025,PR-25-24517,CL-25-124517,Filiale 2,BMW,VEND_Filiale2_01,BMW,USATO,2019-12-03,60,54122,Showroom,98,90-150,NO,>60000,4366,BMW,X3,64185,NO,,,,0,Privato,SI,NO,1653,2931,4584
2024-10-29,2024,PR-24-19958,CL-24-119958,Filiale 2,BMW,VEND_Filiale2_01,BMW,NUOVO,2024-10-13,0,46,Showroom,23,1-90,NO,>60000,106,BMW,X5,65494,SI,MAXIRATA,FIN_AUTO_ONE,36.0,46317,Privato,NO,SI,1491,2972,4463
2025-01-31,2025,PR-25-24518,CL-25-124518,Filiale 6,MINI,VEND_Filiale6_05,Hyundai,NUOVO,2025-01-21,0,149,Showroom,23,1-90,NO,<=60000,556,MINI,Countryman,50944,SI,LEASING,FIN_LEASE_GROUP,36.0,39077,Privato,SI,SI,2173,2213,4386
2024-01-30,2024,PR-24-19959,CL-24-119959,Filiale 4,Mercedes,VEND_Filiale4_01,Mercedes,NUOVO,2024-01-03,0,146,Web,2,1-90,NO,<=60000,387,Mercedes,GLC,48471,SI,LEASING,FIN_LEASE_GROUP,48.0,36905,Azienda,NO,SI,1365,2214,3579
2025-01-19,2025,PR-25-24519,CL-25-124519,Filiale 2,BMW,VEND_Filiale2_03,BMW,NUOVO,2025-01-15,0,79,Showroom,31,1-90,NO,>60000,93,BMW,X1,94521,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,48.0,76545,Privato,NO,SI,1975,7458,9433
2025-02-14,2025,PR-25-24520,CL-25-124520,Filiale 1,BMW,VEND_Filiale1_01,BMW,USATO,2016-05-15,104,121329,Showroom,61,1-90,NO,>60000,1114,Mercedes,Classe A,71504,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,60.0,58421,Privato,SI,NO,1769,7294,9063
2024-07-26,2024,PR-24-19960,CL-24-119960,Filiale 2,BMW,VEND_Filiale2_02,BMW,NUOVO,2024-06-21,1,98,Showroom,28,1-90,NO,<=60000,417,BMW,Serie 3,40419,SI,RENTING,FIN_MOBILITY,48.0,32837,Privato,SI,SI,2486,1687,4173
2024-04-06,2024,PR-24-19961,CL-24-119961,Filiale 10,Hyundai,VEND_Filiale10_01,Hyundai,NUOVO,2024-03-18,0,183,Showroom,13,1-90,NO,<=60000,152,BMW,X1,38265,SI,RENTING,FIN_MOBILITY,48.0,24531,Azienda,SI,SI,2179,1932,4111
2025-02-15,2025,PR-25-24521,CL-25-124521,Filiale 1,BMW,VEND_Filiale1_07,MINI,NUOVO,2025-02-07,0,120,B2B,48,1-90,NO,<=60000,790,MINI,Countryman,47741,SI,LEASING,FIN_LEASE_GROUP,36.0,28325,Privato,SI,NO,1603,2133,3736
2024-10-16,2024,PR-24-19962,CL-24-119962,Filiale 9,Hyundai,VEND_Filiale9_01,Hyundai,NUOVO,2024-09-09,1,88,Showroom,7,1-90,NO,<=60000,464,Hyundai,Kona,30633,NO,,,,0,Privato,SI,SI,1884,1025,2909
2024-10-28,2024,PR-24-19963,CL-24-119963,Filiale 5,MINI,VEND_Filiale5_03,MINI,NUOVO,2024-10-02,0,85,Showroom,19,1-90,NO,<=60000,629,MINI,Cooper,56102,SI,LEASING,FIN_LEASE_GROUP,36.0,44768,Azienda,SI,SI,2143,2230,4373
2025-05-31,2025,PR-25-24522,CL-25-124522,Filiale 6,MINI,VEND_Filiale6_05,Hyundai,KM0,2025-04-11,1,2234,Web,41,1-90,NO,<=60000,1019,MINI,Clubman,40510,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,48.0,25955,Privato,SI,SI,2133,1831,3964
